marital_status,app_mode,course,daytime_evening,previous_qualification,previous_grade,nationality,mother_qualification,father_qualification,mother_occupation,father_occupation,admission_grade,Displaced,special_needs,debtor,fees_to_date,gender,scholarship,enrollment_age,international,unemployment_rate,inflation_rate,gdp,target,enrolled_units,units_evaluations,aproved_units,grade
1,51,9853,1,1,139,1,1,1,4,10,134,0,0,0,1,0,0,21,0,12.4,0.5,1.79,Dropout,12,0,0,0
1,1,9500,1,1,142,1,38,38,9,8,129.8,1,0,0,1,0,0,18,0,12.7,3.7,-1.7,Graduate,16,16,14,12.24285714
1,39,9991,0,40,130,1,19,1,3,4,152,1,0,0,1,0,0,27,0,8.9,1.4,3.51,Dropout,10,0,0,0
1,18,9500,1,1,126,1,37,37,5,5,122.8,1,0,0,1,0,0,18,0,9.4,-0.8,-3.12,Graduate,16,16,16,12.93375
1,7,9119,1,3,150,1,3,2,2,2,150,0,0,0,1,0,0,35,0,13.9,-0.3,0.79,Dropout,10,0,0,0
1,1,9853,1,1,130,1,19,19,3,8,131.8,0,0,0,1,0,0,18,0,11.1,0.6,2.02,Graduate,14,17,14,13.5
1,39,9500,1,1,120,1,1,3,175,121,105.9,0,0,0,1,0,0,35,0,11.1,0.6,2.02,Enrolled,6,7,6,11.575
1,1,9085,1,1,138,1,1,1,4,7,132.1,1,0,0,1,0,0,19,0,10.8,1.4,1.74,Graduate,10,22,8,14.04166667
1,1,9238,1,1,127,1,19,19,4,0,127.4,1,0,0,1,0,0,20,0,7.6,2.6,0.32,Graduate,12,14,12,11.25
1,1,9500,1,1,140,1,19,19,7,7,129.5,1,0,0,1,0,0,18,0,10.8,1.4,1.74,Graduate,16,16,14,12.32428571
1,44,9238,1,39,130,1,38,38,5,10,126.7,0,0,1,1,0,0,21,0,13.9,-0.3,0.79,Graduate,12,13,12,11.94047619
1,17,9238,1,1,128,1,19,37,9,8,116.5,0,0,0,1,0,1,18,0,16.2,0.3,-0.92,Graduate,12,22,9,11.19642857
1,1,9238,1,1,132,1,34,34,0,0,119.1,1,0,0,1,0,0,18,0,7.6,2.6,0.32,Graduate,12,18,8,10.875
1,1,9500,1,1,149,1,19,38,9,9,126.5,1,0,0,1,0,0,18,0,12.7,3.7,-1.7,Graduate,16,16,14,12.91428571
1,1,9773,1,1,155,1,3,19,1,4,149.8,1,0,0,1,0,1,18,0,16.2,0.3,-0.92,Graduate,12,12,12,14
1,1,9085,1,1,120,1,19,1,8,7,115.1,1,0,0,1,0,0,19,0,13.9,-0.3,0.79,Graduate,12,17,11,13.62857143
1,39,9254,1,19,133.1,1,3,19,2,3,124.5,0,0,0,1,0,1,36,0,16.2,0.3,-0.92,Dropout,12,13,11,13.25714286
1,1,9500,1,1,131,1,38,1,7,4,128.3,1,0,0,1,0,1,18,0,12.7,3.7,-1.7,Graduate,16,16,14,12.64285714
1,1,9500,1,1,149,1,37,37,9,9,136,0,0,0,1,0,1,18,0,7.6,2.6,0.32,Graduate,14,14,12,12.91666667
1,43,9130,1,1,140,1,1,3,9,2,140,1,0,0,1,0,1,20,0,13.9,-0.3,0.79,Graduate,12,16,12,15.74107143
1,39,9991,0,1,133.1,1,37,37,9,9,126.3,0,0,0,1,0,1,26,0,16.2,0.3,-0.92,Dropout,10,15,0,0
1,43,9773,1,1,122,1,1,1,4,5,126.9,0,0,0,1,0,0,21,0,7.6,2.6,0.32,Graduate,12,15,12,11.85714286
1,39,9556,1,40,130,1,1,1,4,5,145,0,0,0,1,0,0,25,0,15.5,2.8,-4.06,Enrolled,15,19,14,12.71875
1,18,9147,1,1,121,1,19,3,5,5,115.8,1,0,0,1,0,1,19,0,12.4,0.5,1.79,Graduate,10,12,10,11.6
1,39,8014,0,1,120,1,19,37,8,7,100,1,0,0,1,0,0,24,0,9.4,-0.8,-3.12,Dropout,12,17,1,5
1,39,8014,0,1,133.1,1,1,19,5,4,102.5,0,0,0,1,0,1,27,0,8.9,1.4,3.51,Dropout,12,29,1,5
1,17,9085,1,1,121,1,19,37,1,3,131.5,0,0,0,1,0,0,21,0,7.6,2.6,0.32,Dropout,10,19,2,6.75
1,1,9147,1,1,133,1,38,38,7,7,147,0,0,0,1,0,1,18,0,9.4,-0.8,-3.12,Graduate,10,15,7,12.66666667
2,1,9853,1,1,134,1,37,37,5,7,122.5,0,1,0,1,0,1,19,0,10.8,1.4,1.74,Graduate,12,12,12,13.91666667
1,1,9254,1,1,115,1,1,1,3,3,117.5,1,0,0,1,0,0,18,0,9.4,-0.8,-3.12,Dropout,12,22,6,11.875
1,51,9500,1,1,127,1,19,1,5,9,150,0,0,0,1,0,1,19,0,11.1,0.6,2.02,Graduate,15,18,12,13.02142857
1,18,9500,1,1,135,1,1,38,4,5,127.5,1,0,0,1,0,1,19,0,16.2,0.3,-0.92,Graduate,15,17,13,14.32708334
2,7,9991,0,43,140,1,40,5,3,3,140,0,0,0,1,0,0,33,0,11.1,0.6,2.02,Graduate,11,12,11,15.56666667
2,7,9147,1,3,130,1,1,4,3,10,130,0,0,0,1,0,0,45,0,12.4,0.5,1.79,Graduate,10,11,10,12.4
1,1,9238,1,1,135,1,1,1,9,9,133.3,0,0,0,1,0,1,20,0,11.1,0.6,2.02,Graduate,12,13,12,12.42857143
1,39,9670,1,1,140,1,34,34,0,0,97,1,0,0,1,0,0,28,0,7.6,2.6,0.32,Dropout,10,10,0,0
1,43,9500,1,1,120,1,1,1,5,8,112,1,0,0,1,0,1,19,0,12.7,3.7,-1.7,Graduate,16,30,14,11.57142857
1,1,9254,1,1,140,1,1,37,4,5,123.6,1,0,0,1,0,0,18,0,12.7,3.7,-1.7,Graduate,12,16,9,12.76190477
1,39,9254,1,3,133.1,1,19,19,4,6,130.5,0,0,0,1,0,0,38,0,15.5,2.8,-4.06,Dropout,12,0,0,0
1,1,9670,1,1,135,1,1,3,4,3,133.3,0,0,0,1,0,0,19,0,9.4,-0.8,-3.12,Graduate,10,10,10,13.1
1,1,9254,1,1,123,1,1,37,9,9,132.1,0,0,0,1,0,1,21,0,15.5,2.8,-4.06,Graduate,12,17,10,11.5
1,1,9147,1,1,133.1,1,37,1,9,10,100,0,0,0,1,0,0,21,0,16.2,0.3,-0.92,Dropout,10,24,4,13.5
1,1,9238,1,1,154,1,38,37,9,9,140.4,0,0,0,1,0,1,22,0,10.8,1.4,1.74,Graduate,12,12,11,12.8
1,1,9853,1,1,148,1,19,19,5,7,141.7,0,0,0,1,0,1,18,0,9.4,-0.8,-3.12,Graduate,12,15,11,13.28333334
1,17,9238,1,1,133,1,37,37,3,9,119.7,0,1,0,1,0,1,18,0,15.5,2.8,-4.06,Graduate,12,18,12,11.45238095
1,1,9130,1,1,126,1,19,1,9,9,122.5,1,0,0,0,0,0,25,0,9.4,-0.8,-3.12,Dropout,10,24,8,13.875
1,39,9085,1,19,133.1,1,19,19,9,7,140,0,0,1,0,0,0,24,0,16.2,0.3,-0.92,Dropout,12,25,6,11.04166667
1,1,9500,1,1,125,1,3,1,4,4,119.4,1,0,0,1,0,0,19,0,12.4,0.5,1.79,Enrolled,14,18,13,11.96696429
1,16,171,1,1,145,1,3,3,3,3,155,1,0,0,1,0,0,24,0,12.4,0.5,1.79,Enrolled,30,34,20,13.23232323
1,1,9147,1,1,118,1,37,19,5,5,119.1,1,0,0,1,0,1,20,0,12.4,0.5,1.79,Graduate,10,10,10,12.6
1,39,9147,1,1,120,1,37,1,9,1,122.7,0,0,0,0,0,0,25,0,10.8,1.4,1.74,Dropout,10,14,0,0
1,1,9147,1,1,127,1,38,19,9,10,117.9,0,0,0,1,0,1,20,0,8.9,1.4,3.51,Graduate,20,25,19,12.63181818
1,7,9500,1,3,130,1,19,38,5,3,130,0,0,0,1,0,0,23,0,9.4,-0.8,-3.12,Graduate,16,16,16,13.22
1,17,9500,1,1,129,1,19,37,7,6,120,1,0,0,1,0,1,19,0,10.8,1.4,1.74,Graduate,16,16,14,13.15142857
1,44,9003,1,39,130,1,37,37,9,10,130,0,0,1,0,0,0,29,0,13.9,-0.3,0.79,Dropout,12,21,6,12.04166667
1,1,9254,1,1,121,1,19,37,4,7,116.8,1,0,0,1,0,0,21,0,11.1,0.6,2.02,Graduate,12,16,10,11.79166667
1,1,9670,1,1,136,1,19,1,9,8,123.4,1,0,0,1,0,1,18,0,11.1,0.6,2.02,Graduate,12,23,11,13.69642857
1,1,9070,1,1,125,1,19,38,9,9,125.4,1,0,0,1,0,0,19,0,9.4,-0.8,-3.12,Enrolled,12,13,10,12.4
1,1,9773,1,1,131,1,38,37,7,7,127.2,1,0,0,1,0,1,18,0,8.9,1.4,3.51,Dropout,12,12,12,13.91666667
1,1,9085,1,1,122,1,9,19,90,6,103.4,0,0,0,1,0,0,19,0,7.6,2.6,0.32,Graduate,10,12,10,13.7
1,1,9773,1,1,127,1,37,37,9,8,123.2,1,0,0,1,0,0,18,0,9.4,-0.8,-3.12,Enrolled,12,24,1,5.5
1,17,9147,1,1,136,1,1,1,4,4,124.1,0,0,0,1,0,0,18,0,8.9,1.4,3.51,Graduate,10,14,10,11.6
2,39,9556,1,19,133.1,1,38,37,7,7,99.5,1,0,1,0,0,1,37,0,8.9,1.4,3.51,Dropout,14,25,1,8
1,17,9991,0,40,127,1,37,37,6,6,124.9,0,0,0,1,0,0,29,0,16.2,0.3,-0.92,Graduate,10,24,10,12.95238095
1,17,9070,1,1,116,1,37,37,9,9,110.8,0,0,0,1,0,0,18,0,7.6,2.6,0.32,Enrolled,12,12,12,12.16666667
1,1,9238,1,1,121,1,1,1,9,8,118.9,1,0,0,1,0,1,19,0,12.4,0.5,1.79,Graduate,12,17,10,12.16666667
1,43,9238,1,1,124,1,1,1,3,1,118.8,1,0,1,0,0,0,22,0,16.2,0.3,-0.92,Dropout,17,24,8,12.41666667
1,1,9254,1,1,131,1,37,38,9,7,137,0,0,0,1,0,1,20,0,15.5,2.8,-4.06,Graduate,12,18,11,10.88333334
1,39,8014,0,1,100,1,37,37,99,99,100,0,0,0,1,0,0,34,0,12.7,3.7,-1.7,Dropout,12,0,0,0
1,43,9119,1,1,130,1,37,38,9,9,120,0,0,1,0,0,0,30,0,7.6,2.6,0.32,Dropout,24,36,14,11.95833333
1,1,9238,1,1,135,1,1,1,4,4,122.8,0,0,0,1,0,0,18,0,10.8,1.4,1.74,Graduate,12,14,12,14
1,1,9238,1,1,130,1,38,19,9,5,121.6,0,0,0,1,0,0,18,0,12.4,0.5,1.79,Graduate,12,12,12,12.41666667
1,1,9773,1,1,146,1,3,1,1,3,149.2,1,0,0,1,0,0,18,0,9.4,-0.8,-3.12,Graduate,12,21,7,11.95833333
1,17,9500,1,1,146,1,4,1,2,3,140,1,0,0,1,0,0,18,0,12.7,3.7,-1.7,Graduate,16,16,14,14.82857143
1,1,9773,1,1,154,1,38,38,9,9,133.4,1,0,0,1,0,1,19,0,12.7,3.7,-1.7,Graduate,12,15,10,12.1
1,1,9070,1,1,137,1,37,37,9,9,126.2,1,0,0,1,0,1,19,0,10.8,1.4,1.74,Graduate,12,14,12,12.75
1,1,9500,1,1,151,1,1,1,9,9,127.8,0,0,0,1,0,1,18,0,12.7,3.7,-1.7,Graduate,16,16,14,13.67142857
1,44,9003,1,39,150,1,37,38,4,8,150,0,0,0,1,0,1,21,0,13.9,-0.3,0.79,Graduate,12,17,11,12.73333334
1,1,9147,1,1,121,1,1,19,9,9,113.7,1,0,0,0,0,0,20,0,7.6,2.6,0.32,Dropout,10,22,3,11.5
1,17,9147,1,1,122,1,12,19,4,8,117.8,1,0,0,1,0,0,20,0,13.9,-0.3,0.79,Graduate,10,18,10,12.91666667
1,1,9500,1,1,143,1,5,1,2,5,136.7,0,0,0,1,0,0,19,0,11.1,0.6,2.02,Graduate,15,16,15,13.11
1,1,9238,1,1,152,1,1,38,4,5,144.7,0,0,0,1,0,0,20,0,16.2,0.3,-0.92,Graduate,12,15,12,14.96428571
1,17,9500,1,1,145,1,12,1,4,10,139.8,1,0,0,1,0,0,18,0,13.9,-0.3,0.79,Graduate,15,15,15,14.53660715
1,42,9853,1,1,120,1,37,38,3,3,113.7,0,0,0,1,0,0,20,0,12.7,3.7,-1.7,Dropout,12,18,8,10.83333333
2,7,9130,1,3,140,1,5,4,2,0,140,0,0,1,0,0,0,29,0,7.6,2.6,0.32,Dropout,16,28,12,12.37777778
1,1,9500,1,1,143,1,19,19,5,6,142.3,0,0,0,1,0,1,18,0,12.4,0.5,1.79,Enrolled,15,15,15,13.78607143
1,1,9500,1,1,129,1,19,19,5,5,119.6,1,0,0,1,0,1,20,0,15.5,2.8,-4.06,Graduate,15,19,14,13.90830357
1,16,9147,1,1,139,1,38,37,9,9,123.7,1,0,0,1,0,1,22,0,16.2,0.3,-0.92,Graduate,10,16,8,11.7
4,1,8014,0,1,133.1,1,39,19,4,10,143,1,0,0,1,0,1,47,0,16.2,0.3,-0.92,Graduate,12,16,11,14.16666667
2,51,9991,0,1,127,1,37,37,8,4,100.1,0,0,0,1,0,0,31,0,8.9,1.4,3.51,Graduate,10,10,10,13.9
1,1,9070,1,1,126,1,19,37,7,5,119.4,0,0,0,1,0,1,21,0,16.2,0.3,-0.92,Graduate,12,13,11,13.31666667
1,1,8014,0,1,128,1,38,38,0,0,122.1,0,0,0,1,0,0,21,0,7.6,2.6,0.32,Graduate,12,18,11,12.32857143
2,39,9773,1,12,100,1,1,1,4,4,100,0,0,0,1,0,0,24,0,7.6,2.6,0.32,Graduate,12,12,12,13
1,17,9070,1,1,123,1,4,37,2,9,113.9,0,0,0,1,0,0,18,0,15.5,2.8,-4.06,Enrolled,12,14,12,12.41666667
1,39,8014,0,15,170,1,34,1,90,2,101,0,0,0,1,0,0,32,0,7.6,2.6,0.32,Graduate,12,21,8,11.75
1,18,8014,0,1,117,1,3,1,3,4,111.8,1,0,0,1,0,1,19,0,10.8,1.4,1.74,Graduate,12,17,12,11.16666667
1,39,9500,1,1,140,1,3,3,1,1,140,1,0,0,1,0,0,24,0,9.4,-0.8,-3.12,Graduate,16,16,16,13.385
1,17,9085,1,1,123,1,19,19,4,10,124.4,1,0,0,1,0,0,19,0,15.5,2.8,-4.06,Graduate,12,23,12,15.08333333
1,44,9003,1,39,150,1,19,37,6,6,150,0,0,1,1,0,1,19,0,13.9,-0.3,0.79,Graduate,12,16,12,14.08333333
1,44,9003,1,39,140,1,37,37,9,4,140,0,0,0,1,0,0,24,0,12.4,0.5,1.79,Enrolled,12,22,11,12.21428571
1,17,9238,1,1,123,1,19,19,191,144,116,1,0,0,1,0,1,18,0,8.9,1.4,3.51,Graduate,12,17,12,11.66666667
1,1,9070,1,1,130,1,38,37,3,6,135.6,1,0,0,1,0,1,19,0,8.9,1.4,3.51,Dropout,12,19,7,11.66666667
2,1,9500,1,1,137,1,3,38,2,4,121,0,0,0,1,0,1,19,0,10.8,1.4,1.74,Graduate,16,16,14,14.72571429
1,17,9773,1,1,126,1,19,38,9,8,118.7,1,0,0,1,0,1,18,0,12.4,0.5,1.79,Graduate,12,12,12,13.91666667
1,1,9238,1,1,125,1,1,1,3,3,125.7,1,0,0,1,0,0,18,0,12.4,0.5,1.79,Graduate,12,18,12,11.95238095
1,17,9556,1,1,112,1,1,1,4,10,107.1,1,0,0,1,0,0,20,0,12.4,0.5,1.79,Graduate,15,15,15,12.81875
1,1,9500,1,1,141,1,19,38,5,7,125.5,0,0,0,1,0,0,18,0,9.4,-0.8,-3.12,Graduate,16,20,16,12.86
1,17,9670,1,1,135,1,38,38,9,7,127,1,0,0,1,0,0,18,0,11.1,0.6,2.02,Graduate,12,19,12,12.98214286
1,1,9085,1,1,117,1,38,37,9,9,113.5,1,0,0,1,0,1,21,0,10.8,1.4,1.74,Graduate,10,12,9,12.1
1,1,9500,1,1,160,1,19,19,4,9,154.4,0,0,0,1,0,1,18,0,15.5,2.8,-4.06,Graduate,15,18,15,15.64277778
1,51,9670,1,1,136,1,19,19,5,5,122,0,0,1,0,0,0,18,0,9.4,-0.8,-3.12,Dropout,10,12,6,11.375
1,17,9238,1,1,143,1,1,11,4,3,128,1,0,0,1,0,0,19,0,9.4,-0.8,-3.12,Dropout,12,11,0,0
1,1,9670,1,1,119,1,1,19,4,10,115.5,1,0,0,1,0,0,19,0,10.8,1.4,1.74,Enrolled,12,17,8,11
1,17,9670,1,1,120,1,1,19,5,5,117.2,1,0,0,1,0,0,18,0,11.1,0.6,2.02,Graduate,12,19,10,13.2375
1,39,9130,1,3,150,1,3,1,90,90,150,1,0,0,1,0,0,34,0,12.7,3.7,-1.7,Dropout,10,11,1,5.5
1,1,9085,1,1,142,1,11,11,90,90,155.3,0,0,0,1,0,0,19,0,7.6,2.6,0.32,Graduate,10,11,10,14.2
1,44,9130,1,39,120,1,37,37,7,8,120,1,0,1,0,0,0,19,0,12.4,0.5,1.79,Dropout,12,19,7,11.3
1,51,9238,1,1,160,1,3,19,2,1,116.1,0,0,1,1,0,0,26,0,11.1,0.6,2.02,Graduate,12,13,12,14.98809524
1,17,9853,1,1,133.1,1,34,34,0,0,118.9,1,0,0,1,0,0,21,0,7.6,2.6,0.32,Dropout,12,22,6,11.33333333
1,17,9147,1,1,142,1,19,19,4,8,127.3,0,0,0,1,0,1,18,0,11.1,0.6,2.02,Graduate,10,10,10,11.5
1,17,9853,1,1,121,1,38,38,5,7,113.7,1,0,0,1,0,1,20,0,9.4,-0.8,-3.12,Graduate,12,17,10,13.53333334
1,51,9147,1,1,135,1,1,1,4,4,118.5,0,0,0,1,0,0,25,0,11.1,0.6,2.02,Dropout,10,17,2,5.25
1,1,9147,1,1,153,1,1,38,4,3,146.7,0,0,0,1,0,0,18,0,11.1,0.6,2.02,Graduate,10,10,10,16.3
1,1,9500,1,1,140,1,19,19,3,6,124.3,1,0,0,1,0,1,18,0,16.2,0.3,-0.92,Graduate,15,18,15,14.71233766
1,1,9500,1,1,152,1,41,19,3,5,137.8,0,0,0,1,0,0,19,0,11.1,0.6,2.02,Graduate,15,16,15,14.02492064
1,1,9238,1,1,120,1,19,38,5,9,130.2,0,0,0,1,0,1,18,0,12.4,0.5,1.79,Graduate,12,18,12,11.57142857
1,17,9500,1,1,160,1,38,38,7,7,147.8,0,0,0,1,0,0,20,0,15.5,2.8,-4.06,Enrolled,15,23,12,12.4202381
1,7,9085,1,40,150,1,19,19,9,5,150,0,0,1,0,0,0,26,0,8.9,1.4,3.51,Dropout,9,3,0,0
1,42,9500,1,1,100,1,37,37,7,9,100,1,0,0,1,0,1,19,0,10.8,1.4,1.74,Graduate,16,16,14,13.05857143
1,1,9500,1,1,150,1,1,1,5,1,155.6,0,0,0,1,0,0,19,0,16.2,0.3,-0.92,Graduate,15,16,15,14.17777778
1,43,9147,1,1,124,1,37,37,9,9,117.4,0,0,0,1,0,0,19,0,7.6,2.6,0.32,Graduate,20,29,13,11.9
1,5,9085,1,1,141,1,1,19,7,5,128.8,1,0,0,1,0,0,19,0,7.6,2.6,0.32,Enrolled,10,17,6,11.66666667
1,1,9254,1,1,121,1,19,19,5,8,117.5,1,0,0,1,0,0,18,0,16.2,0.3,-0.92,Graduate,12,18,9,11.11904762
1,43,9500,1,6,134,1,1,37,9,9,120.4,1,0,0,1,0,0,19,0,7.6,2.6,0.32,Graduate,14,14,12,13.33333333
1,1,9238,1,1,134,1,1,1,9,6,130.9,0,0,1,1,0,0,18,0,13.9,-0.3,0.79,Graduate,12,19,11,11.42857143
1,1,9853,1,1,132,1,2,19,4,4,125,1,0,0,1,0,0,18,0,9.4,-0.8,-3.12,Enrolled,12,17,10,12
1,1,9085,1,1,135,1,19,38,9,5,136.8,1,0,0,1,0,0,18,0,9.4,-0.8,-3.12,Enrolled,10,18,10,12.8
1,1,9853,1,1,123,1,1,38,9,6,121.6,1,0,0,1,0,0,18,0,11.1,0.6,2.02,Enrolled,14,21,11,12.33333333
1,44,9119,1,39,151,1,19,37,4,7,151,0,0,1,1,0,0,26,0,16.2,0.3,-0.92,Dropout,10,11,0,0
1,1,9238,1,1,107,1,38,38,7,7,103.5,1,0,0,1,0,0,20,0,12.4,0.5,1.79,Graduate,12,14,12,12.5
1,1,8014,0,1,126,1,37,38,9,10,119.4,0,0,0,1,0,0,19,0,12.7,3.7,-1.7,Graduate,12,12,12,12.16666667
1,1,9238,1,1,133,1,34,37,4,9,134.4,1,0,0,1,0,1,18,0,9.4,-0.8,-3.12,Graduate,12,15,12,12.91666667
1,44,9238,1,39,140,1,38,37,7,7,143,0,0,0,1,0,0,19,0,13.9,-0.3,0.79,Graduate,12,12,12,14
1,7,9853,1,40,110,1,41,3,2,1,110,0,0,1,1,0,0,40,0,12.4,0.5,1.79,Graduate,14,15,14,14.78571429
1,1,9500,1,1,141,1,38,38,7,7,132.5,1,0,0,1,0,1,18,0,9.4,-0.8,-3.12,Graduate,16,16,16,13.39125
1,17,9238,1,1,122,1,3,1,9,10,114.7,0,0,0,1,0,0,19,0,13.9,-0.3,0.79,Graduate,12,17,11,12.29761905
1,17,9130,1,1,156,1,2,9,3,5,166.9,0,0,0,1,0,0,18,0,7.6,2.6,0.32,Graduate,10,15,8,11.875
1,1,9085,1,1,129,1,1,2,3,1,125.9,1,0,0,1,0,0,19,0,9.4,-0.8,-3.12,Enrolled,10,21,7,12
1,1,171,1,1,188,1,3,3,2,2,178.3,1,0,0,1,0,0,18,0,15.5,2.8,-4.06,Dropout,0,0,0,0
2,39,8014,0,1,120,1,37,37,9,9,117,1,0,0,1,0,0,33,0,12.4,0.5,1.79,Graduate,12,15,12,12.8452381
1,39,9003,1,3,130,1,3,3,1,2,150,0,0,0,1,0,0,35,0,16.2,0.3,-0.92,Graduate,12,21,12,13.55
1,42,9147,1,1,130,1,37,38,9,1,130,1,0,0,1,0,0,26,0,9.4,-0.8,-3.12,Enrolled,10,12,6,12.5
1,1,9773,1,1,140,1,19,19,7,5,135.1,1,0,0,1,0,0,18,0,9.4,-0.8,-3.12,Graduate,12,15,12,13
1,43,9238,1,1,110,1,37,37,9,9,110,0,0,0,1,0,0,36,0,15.5,2.8,-4.06,Enrolled,29,43,22,11.5
4,39,9991,0,1,133.1,1,37,37,6,6,136.2,0,0,0,1,0,0,39,0,10.8,1.4,1.74,Graduate,10,15,10,11.33333333
2,39,9238,1,1,120,1,37,37,9,9,116,0,0,0,1,0,0,44,0,12.7,3.7,-1.7,Graduate,12,14,12,13.41666667
1,1,8014,0,1,96,1,3,1,3,9,100,0,0,0,1,0,0,20,0,9.4,-0.8,-3.12,Enrolled,12,19,9,11.625
1,1,9254,1,1,117,1,19,19,9,9,116.3,1,0,0,1,0,0,24,0,12.7,3.7,-1.7,Dropout,12,15,8,12.05
1,43,9773,1,1,123,1,19,19,9,8,134,0,0,0,1,0,1,20,0,12.4,0.5,1.79,Graduate,12,12,12,13.5
1,1,171,1,1,127,1,1,1,9,5,124.2,1,0,0,0,0,0,19,0,9.4,-0.8,-3.12,Dropout,0,0,0,0
2,1,9500,1,1,151,1,37,38,9,7,134.5,0,0,1,1,0,1,18,0,7.6,2.6,0.32,Graduate,14,14,12,14.2
1,1,9254,1,1,127,1,19,19,4,6,120.7,0,0,1,0,0,0,22,0,10.8,1.4,1.74,Dropout,12,22,5,5.5
1,17,9085,1,1,133,1,19,1,4,5,127.1,1,0,0,1,0,0,18,0,11.1,0.6,2.02,Graduate,12,14,12,15.71428572
1,39,9500,1,19,133.1,1,38,37,9,9,133,0,0,0,1,0,0,24,0,13.9,-0.3,0.79,Graduate,15,18,13,13.01428572
1,39,9991,0,1,133.1,1,37,37,90,8,128.2,0,0,0,1,0,0,33,0,12.7,3.7,-1.7,Dropout,10,0,0,0
1,39,9003,1,1,133.1,1,37,37,3,8,130,0,0,1,1,0,1,30,0,11.1,0.6,2.02,Enrolled,12,12,0,0
1,39,9085,1,43,160,1,3,39,2,3,172,0,0,0,1,0,0,26,0,8.9,1.4,3.51,Dropout,12,0,0,0
1,17,9853,1,1,140,1,19,38,4,1,128.5,1,0,0,1,0,0,18,0,10.8,1.4,1.74,Graduate,12,17,12,11.75
1,1,9773,1,1,146,1,37,38,9,7,128.5,0,0,1,1,0,0,19,0,10.8,1.4,1.74,Dropout,12,25,5,11.33333333
1,17,9147,1,1,112,1,19,38,9,10,112,1,0,0,1,0,0,20,0,16.2,0.3,-0.92,Enrolled,10,19,7,10.66666667
1,53,9085,1,42,140,1,19,37,9,8,142.5,1,0,0,1,0,1,22,0,8.9,1.4,3.51,Graduate,20,34,15,13.60714286
1,1,9500,1,1,136,1,1,1,9,1,133,1,0,0,1,0,0,19,0,7.6,2.6,0.32,Enrolled,14,16,10,13.98
1,1,9085,1,1,133.1,1,37,38,7,5,106,1,0,0,1,0,1,21,0,15.5,2.8,-4.06,Graduate,12,23,12,15.95192308
1,1,9500,1,1,136,1,19,38,4,8,125.5,1,0,0,1,0,1,21,0,7.6,2.6,0.32,Graduate,14,14,12,14.03333333
1,17,9085,1,1,134,1,19,37,2,7,131.2,0,0,0,1,0,0,19,0,7.6,2.6,0.32,Enrolled,10,14,6,11.1
1,1,9853,1,1,122,1,38,37,191,195,112.9,1,0,0,1,0,1,19,0,8.9,1.4,3.51,Graduate,14,16,13,13.76190477
1,1,9500,1,1,138,1,19,19,9,5,124.8,1,0,0,1,0,0,18,0,12.7,3.7,-1.7,Dropout,16,16,14,13.41428571
2,43,8014,0,1,160,1,37,39,9,4,140.9,0,0,0,1,0,0,50,0,16.2,0.3,-0.92,Graduate,18,18,18,13.55844156
4,39,9991,0,1,130,1,38,19,9,7,148,0,0,0,1,0,1,31,0,13.9,-0.3,0.79,Enrolled,10,21,8,11.04166667
1,17,9773,1,1,161,1,1,19,4,7,148.4,0,0,0,1,0,1,19,0,15.5,2.8,-4.06,Graduate,12,13,12,14.13095238
4,39,9991,0,1,140,1,1,37,141,192,129.7,0,0,0,1,0,0,35,0,13.9,-0.3,0.79,Graduate,10,17,10,12.42857143
2,39,9085,1,19,133.1,1,38,38,4,7,128.2,0,0,0,1,0,0,31,0,12.7,3.7,-1.7,Dropout,12,0,0,0
2,51,8014,0,19,133.1,1,37,37,9,9,104,0,0,1,1,0,0,42,0,11.1,0.6,2.02,Enrolled,22,28,20,12.35
1,18,9147,1,1,130,1,37,37,9,9,119.9,1,0,0,0,0,0,34,0,9.4,-0.8,-3.12,Dropout,10,5,0,0
1,1,9500,1,1,152,1,1,1,4,4,141,1,0,0,1,0,1,18,0,12.4,0.5,1.79,Graduate,15,15,15,15.21160714
1,17,9853,1,1,125,1,3,3,3,3,116.6,1,0,0,0,0,1,18,0,8.9,1.4,3.51,Enrolled,14,15,13,12.80952381
1,44,9085,1,39,140,1,37,38,5,6,140,1,0,0,1,0,0,21,0,16.2,0.3,-0.92,Enrolled,12,31,7,13.08333333
4,39,9500,1,19,133.1,1,38,19,5,7,140,0,0,0,1,0,1,26,0,16.2,0.3,-0.92,Dropout,15,25,11,11.85928572
1,43,9500,1,1,170,1,19,37,8,8,100,0,0,0,1,0,0,20,0,13.9,-0.3,0.79,Enrolled,15,16,14,13.5
1,1,9238,1,1,135,1,38,38,5,7,121,0,0,0,1,0,0,19,0,7.6,2.6,0.32,Enrolled,12,25,6,10.33333333
1,1,9853,1,1,125,1,19,19,5,5,117,0,0,0,1,0,1,19,0,15.5,2.8,-4.06,Graduate,12,13,12,13.29761905
1,53,9147,1,42,140,1,3,4,2,1,140.2,0,0,0,1,0,0,20,0,8.9,1.4,3.51,Graduate,20,33,17,11.83333333
1,1,9238,1,1,124,1,34,34,0,0,129.3,0,0,0,1,0,0,19,0,7.6,2.6,0.32,Graduate,12,15,12,11.33333333
1,1,9853,1,1,140,1,37,37,9,9,145.3,0,0,0,1,0,0,18,0,7.6,2.6,0.32,Graduate,12,15,12,13
