marital_status,course,daytime_evening,previous_qualification,previous_grade,nationality,admission_grade,special_needs,gender,scholarship,enrollment_age,international,enrolled_units,units_evaluations,aproved_units,grade
1,9500,1,1,170,1,100,0,0,0,20,0,15,16,14,13.5
1,9238,1,1,135,1,121,0,0,0,19,0,12,25,6,10.33333333
1,9853,1,1,125,1,117,0,0,1,19,0,12,13,12,13.29761905
1,9147,1,42,140,1,140.2,0,0,0,20,0,20,33,17,11.83333333
1,9238,1,1,124,1,129.3,0,0,0,19,0,12,15,12,11.33333333
1,9853,1,1,140,1,145.3,0,0,0,18,0,12,15,12,13
1,9991,0,3,130,1,146.2,0,0,0,28,0,25,32,21,11.63636364
1,9853,1,1,134,1,122.5,0,0,0,22,0,12,18,10,12.78333334
1,8014,0,39,160,1,156.1,0,0,1,21,0,12,12,12,14.41666667
1,9085,1,39,140,1,140,0,0,0,21,0,12,30,5,11.875
1,9500,1,1,150,1,140,1,0,0,26,0,15,24,10,11.67
1,9773,1,1,141,1,128.4,0,0,0,18,0,12,16,10,12.2
1,9085,1,1,120,1,115,0,0,0,20,0,10,16,4,11.41666667
1,9085,1,1,166,1,158.7,0,0,0,18,0,12,14,12,14.42857143
1,9500,1,1,147,1,124.5,0,0,1,19,0,16,22,14,12.86
1,9238,1,1,121,1,111.9,0,0,0,20,0,22,26,22,11.86363637
1,9085,1,39,150,1,150,0,0,1,22,0,12,21,9,12.57142857
1,9670,1,1,124,1,114.2,0,0,0,18,0,12,15,9,12.75714286
1,9147,1,1,96,1,96,0,0,0,19,0,10,19,3,5.333333335
1,9070,1,1,125,1,128.9,0,0,1,18,0,12,17,9,11.4
1,9254,1,1,136,1,121.7,0,0,0,20,0,12,25,6,10.33333333
1,9773,1,1,120,1,114.8,1,0,0,19,0,12,22,7,11.625
1,9254,1,1,128,1,127,0,0,0,19,0,12,13,10,12.375
1,9500,1,1,142,1,131.3,0,0,0,19,0,16,16,14,14.73142857
1,9070,1,40,120,1,120,0,0,0,21,0,25,26,25,13.93269231
1,9991,0,40,140,1,139,0,0,0,27,0,10,10,10,15.3
1,9238,1,1,135,1,129.1,0,0,0,19,0,12,13,12,14.61904762
4,9085,1,1,133.1,1,128.2,0,0,0,25,0,10,10,0,0
1,9500,1,1,137,1,120.8,0,0,1,18,0,16,16,14,14.65428571
1,9500,1,3,122,1,135.8,0,0,0,24,0,16,16,14,12.40142857
1,9500,1,1,128,1,118.9,0,0,0,20,0,15,17,14,12.82946429
1,9991,0,40,140,1,140,0,0,0,26,0,10,10,10,14.8
1,9238,1,1,132,1,127.1,0,0,1,20,0,12,15,12,12.08333333
1,9085,1,1,131,1,137,0,0,0,18,0,10,11,10,14.7
1,9085,1,1,126,1,127.4,0,0,0,19,0,12,23,12,13.80288462
1,9853,1,1,133.1,1,97,0,0,0,23,0,12,18,8,11.3
1,9500,1,1,136,1,126.3,0,0,1,18,0,14,14,12,11.6
1,9500,1,1,140,1,127.5,0,0,0,18,0,15,0,0,0
1,9500,1,1,135,1,126.6,0,0,1,19,0,15,16,15,12.99793651
1,9991,0,1,160,1,120,0,0,0,30,0,12,14,12,14.47142857
1,9085,1,39,140,1,140,0,0,0,29,0,12,0,0,0
1,9500,1,1,140,1,131.5,0,0,0,19,0,16,16,16,13.25375
1,9556,1,1,115,1,112.2,0,0,0,20,0,15,15,15,13.94285715
1,9500,1,1,144,1,150.5,0,0,0,20,0,14,14,12,13.91666667
1,9670,1,1,128,1,121,0,0,0,19,0,12,17,12,13.53571429
1,9147,1,1,116,1,112.2,0,0,0,20,0,10,20,5,11
3,9085,1,1,135,1,129.4,0,0,0,21,0,10,20,0,0
1,9670,1,1,121,1,114.4,0,0,0,19,0,12,19,9,13.05
1,9500,1,1,134,1,120.3,0,0,1,18,0,16,16,14,12.08285714
1,8014,0,1,120,1,120,0,0,1,27,0,12,18,11,12.31666667
1,9147,1,1,125,1,114.5,0,0,1,19,0,10,11,10,12.9
1,9500,1,1,141,1,127.8,0,0,1,19,0,14,14,0,0
1,9773,1,1,140,1,124.6,0,0,0,19,0,12,14,11,14.38571428
1,9500,1,1,144,1,130.3,0,0,1,18,0,16,16,14,13.81428571
1,9254,1,1,122,1,118.2,0,0,1,20,0,12,16,10,10.875
1,9670,1,1,130,1,118.8,0,0,1,18,0,12,14,12,14.08333333
1,9670,1,1,133.1,1,133,0,0,0,19,0,12,0,0,0
2,9500,1,19,133.1,1,129,0,0,0,36,0,14,14,12,11.3
1,9556,1,1,147,1,100,0,0,0,18,0,6,6,1,8
1,9130,1,1,127,1,120.7,0,0,0,18,0,10,20,4,12
1,9500,1,1,136,1,132.5,0,0,0,19,0,16,18,14,12.3
1,9500,1,1,127,1,120.3,0,0,1,18,0,16,16,14,12.69428571
1,9670,1,1,123,1,114.6,0,0,0,18,0,10,10,8,11
1,9238,1,1,128,1,116.5,0,0,1,19,0,12,12,12,13.58333333
1,9500,1,1,128,1,127.8,0,0,1,19,0,15,16,15,15.23125
1,9500,1,1,140,1,129.9,0,0,0,18,0,15,16,15,13.495625
1,9773,1,1,121,1,118.9,0,0,0,20,0,12,16,11,13.06666667
1,9254,1,1,122,1,114.3,0,0,1,20,0,12,17,10,12.8
1,9500,1,1,126,1,114.8,0,0,0,20,0,16,16,14,14.40285714
1,9500,1,1,135,1,123,0,0,1,18,0,16,16,14,13.38142857
1,9500,1,1,131,1,122.1,0,0,0,18,0,15,16,15,14.0575
1,9085,1,1,140,1,123.7,0,0,0,19,0,10,17,10,12.15714286
1,9147,1,1,131,1,132.4,0,0,0,19,0,10,13,9,11.525
2,8014,0,1,130,1,114.8,0,0,0,44,0,12,24,8,11.08333333
1,9003,1,3,130,1,130,0,0,0,32,0,12,13,0,0
1,9853,1,1,140,1,122.3,0,0,0,22,0,12,17,10,12.8
2,9003,1,1,130,1,152.4,0,0,0,36,0,24,32,23,13.96853147
1,9773,1,1,125,1,120.1,0,0,1,18,0,12,15,12,12.91666667
1,9130,1,1,160,1,155.1,0,0,0,20,0,10,10,10,15.5
1,9070,1,1,130,1,124.5,0,0,1,20,0,22,22,22,13.63636363
1,9238,1,1,144,1,126.9,0,0,0,19,0,12,19,9,10.55
1,9147,1,19,133.1,1,153.2,0,0,0,24,0,10,14,10,11.2
1,9238,1,1,148,1,129.8,0,0,0,20,0,12,22,9,10.5
1,8014,0,1,133.1,1,135,0,0,0,27,0,21,21,14,11.12222222
1,9853,1,1,133,1,131.3,0,0,0,20,0,14,17,13,13.47916667
1,9238,1,1,129,1,125.2,0,0,1,23,0,29,33,29,13.13333334
1,9500,1,1,144,1,141.3,0,0,1,18,0,16,18,16,13.31
1,9238,1,1,120,1,117.1,0,0,1,18,0,12,19,10,11.38571428
1,9500,1,1,144,1,126.5,0,0,1,20,0,16,16,14,13.48714286
1,9254,1,1,132,1,120.1,0,0,1,20,0,12,13,12,12.08333333
1,9670,1,1,142,1,128.4,0,0,0,23,0,12,20,11,12.35416667
1,9500,1,1,136,1,140,0,0,0,20,0,14,14,12,13.96666667
1,9254,1,9,133.1,1,110,0,0,0,28,0,10,20,0,0
1,9670,1,1,122,1,116.8,0,0,0,21,0,10,13,9,12.15
1,9556,1,1,133.1,1,104.5,0,0,0,21,0,9,2,2,6.25
1,9500,1,3,140,1,140,0,0,0,28,0,15,0,0,0
1,9500,1,1,117,1,113.2,1,0,0,18,0,15,21,13,12.6025
1,9238,1,1,128,1,118.6,0,0,1,21,0,12,15,10,12.5
1,9500,1,1,136,1,123.8,0,0,0,19,0,15,18,14,12.82589286
1,9500,1,1,141,1,126.7,0,0,1,18,0,16,16,14,14.31428571
1,9500,1,1,130,1,133.8,0,0,0,19,0,15,0,0,0
1,9085,1,39,140,1,140,0,0,0,20,0,12,21,8,12.83333333
1,9500,1,1,102,1,100.6,0,0,1,20,0,15,19,13,12.44761905
1,9853,1,1,126,1,132.7,0,0,1,18,0,12,14,11,12.43333334
1,9670,1,1,125,1,106.6,0,0,0,20,0,12,17,10,11.03571429
1,9670,1,1,120,1,140.4,0,0,0,31,0,12,27,9,11.575
1,9500,1,1,132,1,128.3,0,0,1,19,0,15,16,15,14.591875
1,9500,1,1,128,1,118.6,0,0,1,19,0,15,17,13,12.67857143
1,9070,1,1,115,1,123.4,0,0,0,23,0,12,16,12,12.4375
1,9670,1,1,125,1,124,0,0,0,19,0,12,13,12,14.0952381
1,9500,1,1,137,1,121.3,0,0,0,20,0,14,14,12,12.6
1,9085,1,1,101,1,101,0,0,0,22,0,12,26,9,12.36666667
1,9853,1,1,126,1,116.9,1,0,0,18,0,14,22,12,11.75
1,9130,1,3,130,1,130,0,0,0,27,0,10,11,3,11.25
1,9556,1,19,100,1,120,0,0,0,29,0,14,9,1,5
1,9254,1,1,122,1,130.4,0,0,0,18,0,12,20,10,12
1,9070,1,1,126,1,118.7,0,0,0,18,0,12,13,11,12.23333334
1,9500,1,1,128,1,131.5,0,0,0,18,0,16,16,16,12.77125
1,9085,1,1,134,1,120.4,0,0,0,20,0,10,21,8,11.96666667
1,9254,1,1,128,1,129.1,0,0,0,18,0,12,13,11,13.63333334
1,9070,1,1,125,1,132,0,0,0,18,0,12,21,9,11.51666666
1,9085,1,3,130,1,130,0,0,0,28,0,9,19,1,6
1,9500,1,1,135,1,132.8,0,0,1,18,0,16,24,14,11.72142857
1,9500,1,19,133.1,1,143.7,0,0,0,27,0,14,26,7,13.2625
1,33,1,1,140,1,152.8,0,0,0,26,0,14,21,12,14.275
1,9773,1,1,138,1,133.5,0,0,0,18,0,12,12,12,13.16666667
1,9130,1,1,150,1,146.2,0,0,0,18,0,10,18,9,13.5
1,9147,1,1,125,1,115.2,1,0,0,21,0,10,11,0,0
1,9070,1,1,121,1,120.7,0,0,0,18,0,12,17,4,5.375
2,8014,0,1,120,1,101.8,0,0,0,32,0,10,15,0,0
1,9670,1,1,140,1,100,0,0,0,28,0,10,13,8,12.125
1,9991,0,1,100,1,121.9,0,0,0,40,0,9,4,0,0
2,8014,0,1,140,1,120.4,0,0,0,39,0,9,9,0,0
2,9238,1,1,140,1,120.4,0,0,0,39,0,12,0,0,0
2,9003,1,1,120,1,148.8,0,0,0,50,0,12,22,11,12.45
1,9853,1,1,138,1,123,0,0,0,23,0,12,19,8,12.23333334
4,8014,0,19,133.1,1,100,0,0,0,48,0,12,22,2,10.5
1,9853,1,1,118,1,112.1,0,0,0,23,0,12,21,9,10.725
1,9500,1,1,135,1,126.8,0,0,1,18,0,16,16,14,12.61
1,9130,1,1,130,1,115.9,0,0,0,18,0,10,20,7,12.3
1,9238,1,1,150,26,132.5,0,0,0,20,1,12,16,11,13.25
1,9085,1,1,149,103,132.2,0,0,1,18,1,10,17,9,12.5
1,9556,1,1,180,103,183.5,0,0,0,18,1,15,16,4,6
1,9119,1,1,133.1,1,136,0,1,0,31,0,10,21,2,11.5
1,9119,1,19,133.1,1,100.9,0,1,0,24,0,10,15,4,11.25
1,9147,1,1,110,1,110.3,0,1,0,26,0,10,14,0,0
1,9130,1,1,154,1,137.2,0,1,0,18,0,12,20,9,12.6875
1,9147,1,1,126,1,116.9,0,1,1,19,0,10,22,6,11.66666667
1,9670,1,1,133,1,121.8,0,1,0,22,0,12,0,0,0
1,9500,1,1,145,1,127.3,0,1,0,18,0,16,16,14,11.69
1,9070,1,39,120,1,120,0,1,0,20,0,12,23,0,0
1,9991,0,1,150,1,100,0,1,0,24,0,10,21,9,11.39285715
1,9119,1,1,150,1,150,0,1,0,27,0,10,10,1,7
1,9254,1,1,127,1,116.9,0,1,0,21,0,12,14,10,11.7
1,9003,1,39,140,1,140,0,1,0,21,0,12,13,12,13.01190477
1,9773,1,1,128,1,122.1,0,1,0,19,0,12,15,10,11.91666667
1,9500,1,1,127,1,160,0,1,0,28,0,15,18,15,14.77337663
1,9147,1,1,117,1,118.4,0,1,0,20,0,10,18,7,11
1,9003,1,39,150,1,150,0,1,1,21,0,12,18,12,12.8125
1,9500,1,1,154,1,144.9,0,1,1,18,0,15,16,15,15.57301588
1,9119,1,1,127,1,121.1,0,1,1,18,0,10,14,10,12.9
1,9147,1,1,133,1,121.8,0,1,0,20,0,10,15,7,10.6
1,9119,1,40,120,1,146.8,0,1,0,25,0,10,11,7,13.85
1,9670,1,1,133.1,1,138,0,1,0,22,0,12,19,8,13.5625
1,9500,1,1,149,1,138,0,1,0,18,0,16,22,12,13.49666667
1,9147,1,1,125,1,116.3,0,1,0,19,0,10,16,10,12.125
1,9119,1,1,126,1,122.5,0,1,0,19,0,10,22,6,12
1,9773,1,19,133.1,1,115,0,1,0,25,0,12,19,8,13.375
1,9070,1,1,115,1,115,0,1,0,21,0,19,23,12,12.72222223
1,9119,1,1,117,1,119.8,0,1,0,19,0,11,20,2,5.5
1,9147,1,1,133.1,1,95,0,1,0,20,0,10,19,0,0
1,9003,1,39,150,1,150,0,1,0,25,0,23,29,20,11.64285715
1,9147,1,1,130,1,117.8,0,1,0,20,0,10,19,6,11.5
1,9254,1,39,130,1,130,0,1,0,23,0,12,24,6,11.08333333
1,9500,1,1,111,1,128.2,0,1,0,23,0,16,16,16,12.5075
1,9003,1,42,140,1,135.3,0,1,0,21,0,24,32,22,12.04545455
1,9130,1,1,132,1,143.9,0,1,0,20,0,10,23,5,11.83333333
1,9991,0,1,139,1,140.7,0,1,0,25,0,10,21,3,10.66666667
1,9130,1,1,132,1,130.4,0,1,0,18,0,12,15,11,13.35
1,9070,1,6,119,1,123.2,0,1,0,22,0,12,14,12,13.89583333
1,9670,1,1,133.1,1,118,0,1,0,27,0,12,14,12,14.35714286
1,9003,1,19,133.1,1,120,0,1,0,25,0,6,9,0,0
1,9119,1,1,129,1,118.9,0,1,0,18,0,10,19,6,11.5
1,9085,1,1,128,1,117.2,0,1,0,20,0,10,12,10,14.4
1,9003,1,1,120,1,120,0,1,0,27,0,12,23,10,12.25
1,8014,0,1,130,1,118.1,0,1,0,20,0,12,16,12,12.08333333
1,9147,1,1,130,1,124.8,0,1,0,22,0,10,14,1,6
1,9119,1,1,111,1,106.5,0,1,0,19,0,10,21,6,10.65
1,9147,1,1,121,1,116.8,0,1,0,20,0,10,22,8,11.61666667
2,9085,1,9,133.1,1,120,0,1,0,29,0,10,20,0,0
1,9500,1,1,149,1,137.5,0,1,0,19,0,16,16,14,13.82857143
1,9991,0,1,172,1,150,0,0,1,28,0,10,13,10,10.4
2,9238,1,1,134,1,120.4,0,0,0,20,0,12,13,12,11.58333333
1,9070,1,1,136,1,136.7,0,0,0,20,0,12,14,10,13.5625
1,8014,0,1,133.1,1,118.5,0,0,0,31,0,12,12,0,0
1,9500,1,1,141,1,133,0,0,0,18,0,15,17,14,12.57589286
1,9670,1,1,141,1,128.8,0,0,0,19,0,12,14,12,14.05952381
1,9147,1,1,148,1,133,0,0,0,18,0,10,19,8,12.4
1,9254,1,1,102,1,102,0,0,0,19,0,12,16,10,11.7
1,9147,1,1,143,1,133.9,0,0,1,18,0,10,10,10,15.1
1,9085,1,1,120,1,127,0,0,0,19,0,10,14,8,12.6
1,9773,1,1,121,1,120.4,0,0,1,18,0,12,13,12,12.55952381
1,9254,1,1,122,1,124.5,0,0,0,19,0,12,26,9,11.83333333
1,9556,1,1,122,1,123.9,0,0,0,19,0,15,17,15,12.99375
1,9670,1,1,123,1,117.8,0,0,0,18,0,12,17,12,14.19444445
1,9500,1,1,133,1,126.7,0,0,0,19,0,14,23,9,12.075
1,9670,1,39,110,1,110,0,0,1,20,0,12,16,12,12.84821429
1,9670,1,1,155,1,134.7,0,0,0,20,0,12,18,9,13.2
1,9003,1,1,119,1,113.2,0,0,0,20,0,12,16,11,13.66666667
1,9991,0,3,120,1,141,0,0,0,29,0,28,31,22,11.5
1,9853,1,1,133.1,1,111.5,0,0,1,20,0,12,24,7,11
4,9853,1,1,143,1,140,0,0,0,31,0,14,17,11,12.63333334
1,9670,1,1,149,1,134.3,1,0,0,20,0,12,16,12,13.22222223
1,9003,1,1,133,1,125.3,0,0,0,21,0,31,35,31,11.67521368
1,9130,1,3,140,1,140,0,0,0,23,0,12,0,0,0
1,9070,1,1,122,1,119.6,0,0,0,21,0,12,14,8,12.3
1,9500,1,40,170,1,170,0,0,0,24,0,15,16,15,16.31507937
1,8014,0,1,120,1,150.5,0,0,0,27,0,12,12,12,12.41666667
1,9500,1,1,143,1,128,0,0,1,18,0,15,17,15,14.43402778
1,9130,1,1,123,1,121.6,0,0,1,19,0,10,12,0,0
1,9500,1,1,131,1,125.3,0,0,1,19,0,16,16,14,12.35571429
1,9085,1,1,127,1,117.6,0,0,0,18,0,12,0,0,0
1,9500,1,1,126,1,124.3,0,0,1,18,0,14,16,10,11.98
1,9853,1,1,112,1,106.1,0,0,1,20,0,14,15,14,13.21428571
2,8014,0,1,150,1,139.9,0,0,0,24,0,12,15,11,13.58333333
1,9070,1,1,116,1,110.8,0,0,0,20,0,12,16,12,12
1,9147,1,1,118,1,118,0,0,0,20,0,10,18,9,12.1
1,9500,1,1,130,1,117.8,0,0,1,19,0,16,16,14,12.35714286
1,9500,1,1,144,1,127.5,0,0,1,18,0,16,16,14,13.85714286
1,9238,1,3,105,1,129.7,0,0,1,20,0,12,12,12,11.5
1,9500,1,1,143,1,130.6,0,0,0,20,0,15,18,15,13.31801588
1,9500,1,1,137,1,126.3,0,0,1,19,0,15,18,14,12.679375
1,9085,1,39,140,1,140,0,0,0,19,0,12,29,9,12.20833333
1,9773,1,1,133.1,1,105,0,0,0,20,0,12,12,12,13.16666667
1,9147,1,1,116,1,114.6,0,0,0,19,0,10,26,4,10.375
1,9853,1,1,117,1,114.6,0,0,0,19,0,12,21,8,11.75
1,9500,1,1,137,1,131,0,0,1,18,0,16,16,16,13.73125
1,9070,1,1,116,1,109,0,0,1,23,0,12,14,9,13
1,9853,1,1,133.1,1,132,0,0,0,21,0,12,17,10,11.4
1,8014,0,39,130,1,130,0,0,0,23,0,17,20,15,11.11111111
1,9500,1,1,106,1,109.5,0,0,0,19,0,15,17,15,13.41805556
1,9773,1,1,125,1,115.9,0,0,0,18,0,12,12,12,13.58333333
1,9773,1,1,134,1,131.6,1,0,0,19,0,12,20,10,11.9
1,9500,1,1,133.1,1,120,0,0,1,25,0,16,16,14,12.04285714
1,9853,1,1,117,1,109.7,0,0,0,19,0,12,19,9,12.6
1,9500,1,1,136,1,136.4,0,0,1,19,0,15,16,15,14.16875
1,9556,1,1,120,1,120,0,0,1,24,0,15,26,14,11.35
1,9670,1,1,135,1,132.6,0,0,1,18,0,12,16,11,13.75
1,9238,1,1,122,1,112.9,0,0,1,19,0,12,15,12,12.41964286
1,9500,1,1,147,1,134.3,0,0,1,18,0,16,24,14,12.62857143
1,9991,0,1,120,1,123.2,0,0,0,27,0,10,16,7,11.03333334
1,9238,1,1,121,1,117.2,0,0,0,19,0,12,24,10,11.4
1,9773,1,1,135,1,129.8,0,0,1,18,0,12,12,12,12.25
2,9670,1,1,130,1,158,0,0,0,34,0,12,13,4,6.75
1,9147,1,1,128,1,116.5,0,0,0,18,0,10,24,5,11.33333333
1,9147,1,1,129,1,121,0,0,0,18,0,10,15,5,11.41666667
1,9500,1,1,143,1,133.8,0,0,0,18,0,16,16,16,14.26875
1,9773,1,1,108,1,115,0,0,0,20,0,12,0,0,0
1,9147,1,1,130,1,131.8,0,0,1,19,0,10,19,5,11.91666667
1,9238,1,1,135,1,121,0,0,0,21,0,12,26,6,10.6
2,9991,0,3,140,1,152.4,0,0,0,26,0,10,11,10,13.41666667
1,9556,1,1,120,1,110.2,0,0,0,27,0,15,19,15,12.72053572
1,9670,1,1,117,1,113.5,0,0,0,20,0,10,11,8,11.125
1,9238,1,1,151,1,144.4,0,0,0,18,0,12,15,12,15.90178572
1,9085,1,42,140,1,143.3,0,0,0,23,0,21,34,15,13.58333333
1,9500,1,19,133.1,1,100,0,0,0,24,0,16,22,14,12.61428571
1,9238,1,39,130,1,126.3,0,0,1,19,0,12,13,11,11.85
1,9773,1,1,125,1,115.9,0,0,0,19,0,12,23,8,11.375
1,9238,1,1,125,1,114.9,0,0,1,19,0,12,18,8,10.7
1,9238,1,1,135,1,121,0,0,0,18,0,12,24,7,10.3
1,8014,0,1,121,1,112.3,0,0,0,22,0,29,29,24,11.18881118
1,9070,1,1,141,1,127,0,0,0,20,0,12,15,10,12.4
1,9003,1,1,130,1,120,0,0,0,25,0,12,12,0,0
1,9003,1,39,180,1,180,0,0,0,21,0,12,14,12,15.66666667
1,9500,1,1,117,1,117.4,0,0,0,19,0,14,21,11,11.75416667
1,9773,1,1,127,1,115.8,0,0,0,18,0,12,13,12,13.11904762
1,9670,1,1,126,1,136.5,0,0,0,18,0,10,14,7,12.625
1,9500,1,1,143,1,129,0,1,0,19,0,15,17,15,13.90347222
1,9085,1,1,144,13,137.6,0,0,1,19,1,10,11,10,15.7
1,9773,1,1,126,1,129.5,0,0,0,18,0,12,18,9,11.975
1,9238,1,39,140,1,129.1,0,0,1,20,0,22,22,22,13.18181819
1,9500,1,1,148,1,130.2,0,0,0,19,0,15,0,0,0
1,9500,1,1,100,1,134.3,0,0,0,28,0,34,40,34,13.47473684
1,9238,1,1,151,1,138.4,0,0,1,20,0,12,16,12,12.625
1,8014,0,1,120,1,120,0,0,0,30,0,18,26,16,14.07936508
1,9500,1,1,135,1,123.5,0,0,1,19,0,15,18,15,12.01160715
1,9070,1,1,121,1,116.1,0,0,0,22,0,12,14,11,12.43333334
1,9254,1,1,116,1,110.8,0,0,0,18,0,12,14,12,12.83333333
1,9853,1,1,147,1,142.8,0,0,0,23,0,12,26,4,10.5
1,9070,1,1,160,1,155.5,0,0,0,18,0,12,12,12,14.5
1,9853,1,1,133,1,126.7,0,0,0,18,0,12,15,9,11.91666667
2,9773,1,19,100,1,163.5,0,1,0,50,0,11,19,1,7.5
1,9254,1,1,124,41,123.3,0,0,0,22,1,12,13,12,10.75
1,9238,1,39,140,41,137.5,0,0,1,23,1,12,13,12,13.57142857
1,9085,1,1,170,1,166.6,0,0,1,20,0,10,14,10,14.2
4,9238,1,19,133.1,1,103.5,0,0,0,44,0,12,0,0,0
4,9003,1,19,133.1,1,110,0,1,0,49,0,24,36,16,11.61111111
2,9991,0,1,100,1,128.2,0,1,0,46,0,20,25,19,12.5
1,9085,1,39,120,1,137.7,0,1,0,41,0,5,5,5,11.66666667
1,9500,1,1,133,1,128.8,0,1,0,18,0,15,17,15,12.159375
3,9991,0,1,120,1,170,0,1,0,43,0,10,11,10,12.9
4,9147,1,19,133.1,1,116.4,0,1,0,70,0,10,14,0,0
4,9130,1,19,133.1,1,100.9,0,1,0,48,0,12,0,0,0
2,9003,1,1,133.1,1,136,0,1,0,41,0,32,32,32,12.53441296
1,9254,1,1,140,1,130,0,1,0,21,0,12,18,10,12.78571429
1,33,1,1,100,41,100,0,1,0,35,1,14,25,3,5.625
2,9130,1,19,133.1,1,157,0,1,0,44,0,10,22,8,14.75
1,9147,1,1,143,1,152.1,0,1,0,18,0,10,21,6,13.41666667
2,8014,0,1,165,1,162.9,0,1,0,45,0,12,13,12,13.66666667
1,9254,1,1,154,1,137.2,0,1,0,20,0,12,21,8,10.4
1,9003,1,39,140,1,140,0,1,0,22,0,12,23,11,12.15714286
1,9119,1,1,140,1,146.5,0,1,0,39,0,10,21,4,17.16666667
1,9085,1,39,130,1,130,0,1,0,20,0,12,31,8,12.6
2,9147,1,19,133.1,1,128,0,1,0,49,0,10,17,6,13.83333333
1,9556,1,4,190,1,190,0,1,0,43,0,5,5,5,13.1875
2,9991,0,1,120,1,133.2,0,1,0,32,0,10,10,0,0
1,9238,1,12,100,1,124.3,0,1,0,47,0,16,16,16,13.98412699
5,9991,0,1,120,1,138.1,0,1,1,37,0,10,19,9,13.16666667
2,8014,0,1,133.1,1,144.3,0,1,0,41,0,17,17,17,12.32142857
2,9003,1,1,150,1,140,0,1,0,60,0,31,31,31,14.17094017
2,9254,1,1,120,1,148.3,0,1,0,47,0,20,20,20,15.25252525
1,8014,0,1,133.1,1,96,0,1,0,50,0,11,12,0,0
2,9991,0,19,133.1,1,121.7,0,1,0,45,0,10,10,0,0
1,9119,1,1,100,1,160,0,1,0,45,0,10,10,0,0
2,9085,1,1,133.1,1,110.3,0,1,0,33,0,10,13,9,12.55
1,9500,1,1,143,1,129,0,1,0,18,0,16,16,14,13.10571429
2,9085,1,1,120,1,150,0,1,0,43,0,10,13,10,13.95
1,8014,0,1,161,1,100,0,1,0,44,0,24,29,24,11.92307693
1,9130,1,9,133.1,1,107.5,0,1,0,29,0,10,10,0,0
4,9670,1,1,140,1,170,0,1,0,53,0,12,17,3,7.166666665
2,9991,0,6,123,1,123,0,1,0,37,0,10,15,10,16.7
1,9670,1,1,142,1,138.5,0,1,0,18,0,12,23,10,13.1
1,33,1,19,133.1,1,140,0,1,0,35,0,19,29,9,12.33333333
1,9254,1,1,115,1,113.6,0,1,0,23,0,12,19,12,12.5
1,8014,0,1,140,1,115.5,0,1,0,33,0,12,6,1,5.5
1,9130,1,3,130,1,130,0,1,0,41,0,10,18,0,0
4,9500,1,3,140,1,140,0,1,0,51,0,15,15,15,15.8875
1,9670,1,1,140,1,126.6,0,1,0,19,0,13,15,13,14.40178571
1,9991,0,1,133.1,1,143.2,0,1,0,35,0,10,10,0,0
1,9670,1,1,141,1,133.3,0,1,0,18,0,12,21,9,12.475
1,9773,1,1,120,1,118.3,0,1,1,18,0,12,26,8,12.08333333
1,9003,1,39,140,1,140,0,1,0,21,0,12,23,10,11.90476191
1,9254,1,1,132,1,124.7,0,1,0,21,0,12,17,11,11.8
2,9147,1,1,130,1,140,0,1,0,34,0,10,17,7,12.20833333
4,9130,1,1,140,1,150,0,1,0,34,0,12,15,0,0
1,9670,1,1,110,1,115.6,0,1,0,21,0,12,18,11,11.9375
1,9773,1,1,140,1,116.9,0,1,0,32,0,18,25,13,11.80952381
1,9254,1,1,130,1,123.4,0,1,0,30,0,12,32,5,10.66666667
1,171,1,1,137,1,146.5,0,1,0,19,0,23,28,21,11.59090909
1,9773,1,1,158,1,117.1,0,1,0,20,0,13,14,11,13.41666667
1,9070,1,1,124,1,113.9,0,1,0,18,0,12,0,0,0
1,9254,1,1,136,1,128.7,0,1,0,19,0,12,13,12,13.46428571
1,9500,1,1,142,1,132.9,0,1,0,18,0,14,17,11,13.3
1,9991,0,1,150,1,123,0,1,0,27,0,10,17,7,10.91666667
1,9773,1,12,120,1,129.8,0,1,0,52,0,12,13,11,14
2,9003,1,1,149,1,156.1,0,1,0,29,0,12,14,0,0
1,9003,1,39,130,1,120,0,1,0,22,0,12,25,5,11.16666667
1,9085,1,1,110,25,117.2,0,1,0,28,1,31,71,30,11.96428571
1,9670,1,6,133.1,1,107,0,1,0,30,0,10,10,0,0
1,9500,1,1,134,1,128.4,0,0,0,18,0,15,16,15,13.70793651
1,9670,1,1,130,1,123.4,0,0,0,21,0,10,10,7,12.54166667
1,9070,1,1,141,1,126.7,0,0,1,20,0,12,19,12,14
1,9500,1,1,123,1,123,0,0,1,21,0,16,16,16,13.105
2,9991,0,19,133.1,1,137.2,0,0,0,32,0,10,11,0,0
1,9070,1,1,122,1,125.9,0,1,1,20,0,12,13,12,13.83333333
1,9670,1,1,133.1,41,128.2,0,1,0,18,1,12,13,7,11.79166667
1,9991,0,1,130,1,126.5,0,1,0,23,0,29,45,23,11.18181818
1,9254,1,1,111,1,112.4,0,1,0,20,0,12,19,10,12.66666667
2,9147,1,1,133.1,1,109,0,0,0,46,0,14,29,13,11.5875
1,9003,1,1,125,1,100,0,1,0,27,0,30,34,30,12.3034188
2,8014,0,19,100,1,120,0,1,0,41,0,16,19,15,12
1,9147,1,1,133.1,21,100,0,1,0,40,1,10,20,2,10.5
2,8014,0,39,150,1,154,0,1,0,37,0,27,31,26,13.5625
